p	r	C_pr
175	33	120
175	34	50
175	35	80
175	36	70
175	37	20
175	38	30
175	39	100
175	40	90
176	1	80
176	2	70
176	3	60
176	4	60
176	5	80
176	6	30
176	7	60
176	8	60
176	9	50
176	10	60
176	11	70
176	12	10
176	13	80
176	14	80
176	15	80
176	16	100
176	17	80
176	18	80
176	19	60
176	20	60
176	21	80
176	22	90
176	23	10
176	24	80
176	25	60
176	26	70
176	27	80
176	28	80
176	29	50
176	30	60
176	31	80
176	32	20
176	33	10
176	34	80
176	35	60
176	36	60
176	37	70
176	38	60
176	39	30
176	40	60
177	1	80
177	2	90
177	3	60
177	4	100
177	5	60
177	6	50
177	7	60
177	8	80
177	9	50
177	10	80
177	11	50
177	12	10
177	13	80
177	14	80
177	15	80
177	16	100
177	17	80
177	18	80
177	19	60
177	20	60
177	21	80
177	22	90
177	23	30
177	24	60
177	25	80
177	26	90
177	27	80
177	28	80
177	29	70
177	30	60
177	31	80
177	32	0
177	33	50
177	34	120
177	35	60
177	36	60
177	37	90
177	38	80
177	39	50
177	40	60
178	1	70
178	2	90
178	3	90
178	4	90
178	5	100
178	6	120
178	7	80
178	8	50
178	9	70
178	10	80
178	11	90
178	12	60
178	13	110
178	14	70
178	15	90
178	16	100
178	17	30
178	18	80
178	19	60
178	20	50
178	21	100
178	22	110
178	23	80
178	24	100
178	25	70
178	26	130
178	27	80
178	28	120
178	29	40
178	30	80
178	31	20
178	32	90
178	33	100
178	34	50
178	35	80
178	36	80
178	37	20
178	38	10
178	39	100
178	40	70
179	1	50
179	2	70
179	3	110
179	4	90
179	5	120
179	6	50
179	7	80
179	8	80
179	9	70
179	10	100
179	11	110
179	12	30
179	13	110
179	14	50
179	15	70
179	16	100
179	17	60
179	18	80
179	19	80
179	20	50
179	21	100
179	22	110
179	23	30
179	24	100
179	25	50
179	26	110
179	27	80
179	28	120
179	29	90
179	30	80
179	31	50
179	32	40
179	33	50
179	34	100
179	35	80
179	36	60
179	37	50
179	38	80
179	39	30
179	40	90
180	1	70
180	2	90
180	3	90
180	4	70
180	5	50
180	6	70
180	7	90
180	8	20
180	9	50
180	10	110
180	11	50
180	12	50
180	13	90
180	14	70
180	15	70
180	16	110
180	17	20
180	18	90
180	19	50
180	20	50
180	21	110
180	22	90
180	23	90
180	24	70
180	25	70
180	26	70
180	27	90
180	28	70
180	29	40
180	30	70
180	31	20
180	32	50
180	33	110
180	34	60
180	35	70
180	36	70
180	37	40
180	38	20
180	39	90
180	40	90
181	1	50
181	2	90
181	3	90
181	4	110
181	5	70
181	6	70
181	7	70
181	8	20
181	9	70
181	10	110
181	11	70
181	12	50
181	13	110
181	14	50
181	15	70
181	16	110
181	17	0
181	18	70
181	19	50
181	20	70
181	21	110
181	22	110
181	23	70
181	24	90
181	25	50
181	26	90
181	27	70
181	28	110
181	29	20
181	30	70
181	31	0
181	32	90
181	33	90
181	34	60
181	35	70
181	36	50
181	37	20
181	38	20
181	39	70
181	40	90
182	1	50
182	2	90
182	3	110
182	4	110
182	5	90
182	6	70
182	7	70
182	8	0
182	9	90
182	10	110
182	11	90
182	12	50
182	13	130
182	14	50
182	15	70
182	16	110
182	17	0
182	18	70
182	19	50
182	20	70
182	21	110
182	22	90
182	23	70
182	24	90
182	25	50
182	26	90
182	27	70
182	28	90
182	29	40
182	30	70
182	31	0
182	32	110
182	33	110
182	34	40
182	35	70
182	36	50
182	37	20
182	38	20
182	39	90
182	40	90
183	1	50
183	2	70
183	3	90
183	4	110
183	5	50
183	6	20
183	7	90
183	8	90
183	9	70
183	10	110
183	11	50
183	12	0
183	13	90
183	14	50
183	15	50
183	16	90
183	17	50
183	18	70
183	19	50
183	20	70
183	21	110
183	22	90
183	23	20
183	24	70
183	25	50
183	26	70
183	27	70
183	28	90
183	29	70
183	30	70
183	31	50
183	32	20
183	33	40
183	34	110
183	35	70
183	36	70
183	37	70
183	38	70
183	39	20
183	40	90
184	1	70
184	2	70
184	3	90
184	4	90
184	5	80
184	6	120
184	7	80
184	8	30
184	9	70
184	10	80
184	11	70
184	12	60
184	13	70
184	14	70
184	15	70
184	16	100
184	17	30
184	18	100
184	19	60
184	20	50
184	21	80
184	22	110
184	23	100
184	24	60
184	25	70
184	26	110
184	27	100
184	28	80
184	29	60
184	30	60
184	31	20
184	32	70
184	33	120
184	34	70
184	35	60
184	36	60
184	37	20
184	38	10
184	39	100
184	40	70
185	1	70
185	2	90
185	3	50
185	4	70
185	5	70
185	6	20
185	7	50
185	8	50
185	9	50
185	10	70
185	11	70
185	12	0
185	13	90
185	14	70
185	15	70
185	16	110
185	17	70
185	18	70
185	19	50
185	20	50
185	21	90
185	22	90
185	23	0
185	24	70
185	25	50
185	26	70
185	27	70
185	28	70
185	29	50
185	30	50
185	31	70
185	32	20
185	33	20
185	34	90
185	35	50
185	36	50
185	37	90
185	38	70
185	39	40
185	40	50
186	1	70
186	2	50
186	3	70
186	4	70
186	5	70
186	6	20
186	7	70
186	8	50
186	9	70
186	10	70
186	11	70
186	12	20
186	13	50
186	14	70
186	15	50
186	16	90
186	17	70
186	18	90
186	19	70
186	20	70
186	21	70
186	22	90
186	23	20
186	24	50
186	25	50
186	26	50
186	27	90
186	28	50
186	29	70
186	30	50
186	31	70
186	32	20
186	33	20
186	34	90
186	35	50
186	36	50
186	37	70
186	38	70
186	39	20
186	40	70
187	1	50
187	2	70
187	3	70
187	4	70
187	5	80
187	6	60
187	7	60
187	8	0
187	9	50
187	10	90
187	11	70
187	12	80
187	13	90
187	14	50
187	15	50
187	16	80
187	17	10
187	18	50
187	19	70
187	20	50
187	21	80
187	22	50
187	23	50
187	24	80
187	25	50
187	26	50
187	27	50
187	28	80
187	29	0
187	30	70
187	31	0
187	32	50
187	33	80
187	34	30
187	35	80
187	36	50
187	37	20
187	38	50
187	39	80
187	40	70
188	1	70
188	2	70
188	3	70
188	4	50
188	5	60
188	6	80
188	7	80
188	8	0
188	9	50
188	10	70
188	11	50
188	12	60
188	13	50
188	14	70
188	15	70
188	16	100
188	17	30
188	18	90
188	19	50
188	20	50
188	21	80
188	22	90
188	23	90
188	24	60
188	25	70
188	26	70
188	27	90
188	28	60
188	29	40
188	30	50
188	31	20
188	32	50
188	33	100
188	34	50
188	35	60
188	36	50
188	37	20
188	38	10
188	39	80
188	40	70
189	1	80
189	2	90
189	3	80
189	4	120
189	5	80
189	6	120
189	7	60
189	8	30
189	9	70
189	10	80
189	11	70
189	12	60
189	13	100
189	14	80
189	15	80
189	16	100
189	17	30
189	18	80
189	19	60
189	20	60
189	21	80
189	22	90
189	23	80
189	24	60
189	25	80
189	26	110
189	27	80
189	28	80
189	29	40
189	30	60
189	31	30
189	32	70
189	33	120
189	34	70
189	35	60
189	36	60
189	37	40
189	38	30
189	39	120
189	40	60
190	1	50
190	2	70
190	3	70
190	4	90
190	5	80
190	6	80
190	7	60
190	8	30
190	9	70
190	10	80
190	11	70
190	12	60
190	13	90
190	14	50
190	15	70
190	16	80
190	17	10
190	18	60
190	19	60
190	20	70
190	21	80
190	22	90
190	23	60
190	24	100
190	25	50
190	26	90
190	27	60
190	28	120
190	29	0
190	30	80
190	31	0
190	32	90
190	33	60
190	34	30
190	35	80
190	36	60
190	37	0
190	38	10
190	39	60
190	40	70
191	1	60
191	2	70
191	3	80
191	4	100
191	5	80
191	6	80
191	7	80
191	8	50
191	9	70
191	10	80
191	11	70
191	12	60
191	13	100
191	14	60
191	15	80
191	16	80
191	17	10
191	18	60
191	19	60
191	20	80
191	21	100
191	22	90
191	23	60
191	24	100
191	25	60
191	26	90
191	27	60
191	28	120
191	29	0
191	30	80
191	31	10
191	32	90
191	33	60
191	34	30
191	35	80
191	36	80
191	37	0
191	38	10
191	39	60
191	40	80
192	1	70
192	2	110
192	3	70
192	4	110
192	5	90
192	6	60
192	7	50
192	8	70
192	9	70
192	10	70
192	11	90
192	12	0
192	13	110
192	14	70
192	15	90
192	16	110
192	17	70
192	18	70
192	19	50
192	20	50
192	21	90
192	22	110
192	23	20
192	24	70
192	25	70
192	26	130
192	27	70
192	28	90
192	29	90
192	30	50
192	31	70
192	32	40
192	33	60
192	34	110
192	35	50
192	36	50
192	37	90
192	38	70
192	39	60
192	40	50
193	1	70
193	2	50
193	3	90
193	4	70
193	5	70
193	6	40
193	7	70
193	8	50
193	9	70
193	10	70
193	11	70
193	12	0
193	13	70
193	14	70
193	15	50
193	16	90
193	17	70
193	18	90
193	19	50
193	20	50
193	21	70
193	22	90
193	23	20
193	24	50
193	25	50
193	26	70
193	27	90
193	28	50
193	29	90
193	30	50
193	31	70
193	32	20
193	33	40
193	34	90
193	35	50
193	36	50
193	37	70
193	38	50
193	39	40
193	40	70
194	1	70
194	2	110
194	3	50
194	4	90
194	5	80
194	6	50
194	7	60
194	8	80
194	9	50
194	10	80
194	11	70
194	12	10
194	13	90
194	14	70
194	15	90
194	16	120
194	17	80
194	18	80
194	19	60
194	20	50
194	21	100
194	22	110
194	23	30
194	24	80
194	25	70
194	26	110
194	27	80
194	28	100
194	29	70
194	30	60
194	31	70
194	32	20
194	33	50
194	34	120
194	35	60
194	36	60
194	37	90
194	38	80
194	39	50
194	40	50
195	1	50
195	2	50
195	3	70
195	4	70
195	5	50
195	6	50
195	7	70
195	8	20
195	9	70
195	10	70
195	11	50
195	12	50
195	13	70
195	14	50
195	15	50
195	16	50
195	17	0
195	18	50
195	19	50
195	20	70
195	21	70
195	22	50
195	23	50
195	24	70
195	25	50
195	26	50
195	27	50
195	28	70
195	29	0
195	30	70
195	31	0
195	32	70
195	33	50
195	34	0
195	35	70
195	36	70
195	37	0
195	38	0
195	39	50
195	40	70
196	1	70
196	2	70
196	3	70
196	4	90
196	5	80
196	6	100
196	7	60
196	8	10
196	9	70
196	10	80
196	11	70
196	12	60
196	13	90
196	14	70
196	15	50
196	16	100
196	17	30
196	18	80
196	19	60
196	20	50
196	21	80
196	22	70
196	23	60
196	24	60
196	25	50
196	26	70
196	27	80
196	28	60
196	29	20
196	30	60
196	31	20
196	32	70
196	33	100
196	34	50
196	35	60
196	36	60
196	37	40
196	38	30
196	39	120
196	40	50
197	1	70
197	2	90
197	3	50
197	4	110
197	5	90
197	6	90
197	7	50
197	8	20
197	9	70
197	10	70
197	11	90
197	12	70
197	13	90
197	14	70
197	15	70
197	16	110
197	17	20
197	18	70
197	19	70
197	20	70
197	21	90
197	22	110
197	23	50
197	24	70
197	25	50
197	26	90
197	27	70
197	28	90
197	29	0
197	30	50
197	31	20
197	32	90
197	33	70
197	34	60
197	35	50
197	36	50
197	37	40
197	38	40
197	39	90
197	40	50
198	1	50
198	2	70
198	3	70
198	4	70
198	5	80
198	6	60
198	7	60
198	8	10
198	9	50
198	10	100
198	11	70
198	12	80
198	13	90
198	14	50
198	15	50
198	16	80
198	17	10
198	18	60
198	19	80
198	20	50
198	21	80
198	22	50
198	23	60
198	24	80
198	25	50
198	26	50
198	27	60
198	28	80
198	29	0
198	30	80
198	31	0
198	32	50
198	33	80
198	34	30
198	35	80
198	36	60
198	37	20
198	38	50
198	39	80
198	40	70
199	1	70
199	2	90
199	3	70
199	4	70
199	5	70
199	6	70
199	7	70
199	8	20
199	9	50
199	10	90
199	11	70
199	12	50
199	13	110
199	14	70
199	15	70
199	16	110
199	17	20
199	18	70
199	19	50
199	20	50
199	21	110
199	22	90
199	23	50
199	24	90
199	25	50
199	26	70
199	27	70
199	28	90
199	29	0
199	30	70
199	31	20
199	32	70
199	33	70
199	34	40
199	35	70
199	36	70
199	37	40
199	38	20
199	39	90
199	40	70
200	1	80
200	2	70
200	3	100
200	4	100
200	5	80
200	6	120
200	7	80
200	8	50
200	9	70
200	10	80
200	11	70
200	12	60
200	13	100
200	14	80
200	15	80
200	16	80
200	17	30
200	18	80
200	19	60
200	20	60
200	21	80
200	22	90
200	23	80
200	24	80
200	25	80
200	26	110
200	27	80
200	28	100
200	29	40
200	30	80
200	31	30
200	32	70
200	33	100
200	34	50
200	35	80
200	36	80
200	37	20
200	38	10
200	39	100
200	40	80
201	1	80
201	2	70
201	3	120
201	4	100
201	5	80
201	6	50
201	7	100
201	8	80
201	9	70
201	10	120
201	11	70
201	12	10
201	13	120
201	14	80
201	15	60
201	16	120
201	17	80
201	18	100
201	19	60
201	20	60
201	21	120
201	22	90
201	23	30
201	24	80
201	25	60
201	26	70
201	27	100
201	28	80
201	29	90
201	30	80
201	31	80
201	32	20
201	33	70
201	34	120
201	35	80
201	36	80
201	37	90
201	38	80
201	39	70
201	40	100
202	1	50
202	2	50
202	3	90
202	4	90
202	5	50
202	6	20
202	7	70
202	8	70
202	9	70
202	10	90
202	11	50
202	12	0
202	13	70
202	14	50
202	15	50
202	16	70
202	17	50
202	18	70
202	19	50
202	20	70
202	21	70
202	22	90
202	23	20
202	24	70
202	25	50
202	26	70
202	27	70
202	28	90
202	29	70
202	30	70
202	31	50
202	32	20
202	33	20
202	34	90
202	35	70
202	36	50
202	37	50
202	38	50
202	39	0
202	40	90
203	1	60
203	2	90
203	3	120
203	4	120
203	5	120
203	6	50
203	7	80
203	8	80
203	9	70
203	10	120
203	11	110
203	12	30
203	13	140
203	14	60
203	15	80
203	16	120
203	17	60
203	18	80
203	19	80
203	20	60
203	21	120
203	22	110
203	23	30
203	24	100
203	25	60
203	26	110
203	27	80
203	28	120
203	29	90
203	30	80
203	31	60
203	32	40
203	33	70
203	34	120
203	35	80
203	36	60
203	37	70
203	38	100
203	39	50
203	40	100
204	1	80
204	2	90
204	3	120
204	4	100
204	5	80
204	6	100
204	7	100
204	8	30
204	9	70
204	10	120
204	11	70
204	12	60
204	13	120
204	14	80
204	15	80
204	16	120
204	17	30
204	18	100
204	19	60
204	20	60
204	21	120
204	22	90
204	23	100
204	24	80
204	25	80
204	26	90
204	27	100
204	28	80
204	29	60
204	30	80
204	31	30
204	32	70
204	33	140
204	34	70
204	35	80
204	36	80
204	37	40
204	38	30
204	39	120
204	40	100
205	1	70
205	2	70
205	3	90
205	4	130
205	5	100
205	6	120
205	7	80
205	8	20
205	9	90
205	10	90
205	11	90
205	12	80
205	13	90
205	14	70
205	15	50
205	16	120
205	17	30
205	18	90
205	19	70
205	20	70
205	21	100
205	22	110
205	23	70
205	24	60
205	25	50
205	26	90
205	27	90
205	28	80
205	29	40
205	30	50
205	31	20
205	32	90
205	33	120
205	34	90
205	35	60
205	36	50
205	37	40
205	38	50
205	39	120
205	40	70
206	1	80
206	2	90
206	3	80
206	4	100
206	5	80
206	6	100
206	7	80
206	8	30
206	9	50
206	10	100
206	11	70
206	12	60
206	13	100
206	14	80
206	15	80
206	16	140
206	17	30
206	18	100
206	19	60
206	20	60
206	21	120
206	22	130
206	23	80
206	24	80
206	25	60
206	26	90
206	27	100
206	28	100
206	29	20
206	30	60
206	31	30
206	32	70
206	33	100
206	34	90
206	35	60
206	36	60
206	37	40
206	38	30
206	39	100
206	40	80
207	1	70
207	2	50
207	3	70
207	4	50
207	5	60
207	6	30
207	7	80
207	8	80
207	9	50
207	10	80
207	11	50
207	12	10
207	13	70
207	14	70
207	15	50
207	16	80
207	17	80
207	18	80
207	19	60
207	20	50
207	21	80
207	22	70
207	23	10
207	24	80
207	25	50
207	26	50
207	27	80
207	28	80
207	29	50
207	30	80
207	31	70
207	32	0
207	33	10
207	34	80
207	35	80
207	36	80
207	37	70
207	38	60
207	39	30
207	40	70
208	1	80
208	2	90
208	3	80
208	4	80
208	5	80
208	6	30
208	7	80
208	8	80
208	9	50
208	10	100
208	11	70
208	12	10
208	13	120
208	14	80
208	15	80
208	16	120
208	17	80
208	18	80
208	19	60
208	20	60
208	21	120
208	22	90
208	23	10
208	24	100
208	25	60
208	26	70
208	27	80
208	28	100
208	29	50
208	30	80
208	31	80
208	32	20
208	33	30
208	34	100
208	35	80
208	36	80
208	37	90
208	38	80
208	39	50
208	40	80
209	1	80
209	2	90
209	3	80
209	4	80
209	5	80
209	6	80
209	7	60
209	8	10
209	9	50
209	10	100
209	11	70
209	12	60
209	13	120
209	14	80
209	15	80
209	16	120
209	17	30
209	18	80
209	19	60
209	20	60
209	21	100
209	22	90
209	23	60
209	24	100
209	25	60
209	26	70
209	27	80
209	28	100
209	29	0
209	30	80
209	31	30
209	32	70
209	33	80
209	34	50
209	35	80
209	36	60
209	37	40
209	38	30
209	39	100
209	40	80
210	1	60
210	2	70
210	3	100
210	4	120
210	5	80
210	6	30
210	7	60
210	8	60
210	9	90
210	10	100
210	11	70
210	12	10
210	13	120
210	14	60
210	15	60
210	16	80
210	17	60
210	18	60
210	19	60
210	20	80
210	21	80
210	22	50
210	23	10
210	24	80
210	25	60
210	26	70
210	27	60
210	28	80
210	29	70
210	30	80
210	31	60
210	32	40
210	33	50
210	34	80
210	35	80
210	36	60
210	37	70
210	38	80
210	39	50
210	40	80
211	1	70
211	2	50
211	3	70
211	4	70
211	5	80
211	6	50
211	7	60
211	8	60
211	9	70
211	10	60
211	11	70
211	12	10
211	13	70
211	14	70
211	15	50
211	16	80
211	17	80
211	18	80
211	19	60
211	20	50
211	21	60
211	22	70
211	23	10
211	24	60
211	25	50
211	26	70
211	27	80
211	28	60
211	29	70
211	30	60
211	31	70
211	32	20
211	33	30
211	34	80
211	35	60
211	36	60
211	37	70
211	38	60
211	39	50
211	40	50
212	1	60
212	2	70
212	3	100
212	4	100
212	5	80
212	6	30
212	7	80
212	8	80
212	9	70
212	10	100
212	11	70
212	12	10
212	13	100
212	14	60
212	15	80
212	16	100
212	17	60
212	18	80
212	19	60
212	20	80
212	21	100
212	22	110
212	23	30
212	24	100
212	25	60
212	26	90
212	27	80
212	28	120
212	29	70
212	30	80
212	31	60
212	32	40
212	33	30
212	34	100
212	35	80
212	36	60
212	37	50
212	38	60
212	39	10
212	40	100
213	1	80
213	2	110
213	3	80
213	4	100
213	5	80
213	6	50
213	7	80
213	8	80
213	9	50
213	10	100
213	11	70
213	12	10
213	13	100
213	14	80
213	15	100
213	16	140
213	17	80
213	18	100
213	19	60
213	20	60
213	21	120
213	22	130
213	23	50
213	24	80
213	25	80
213	26	110
213	27	100
213	28	100
213	29	90
213	30	60
213	31	80
213	32	20
213	33	70
213	34	140
213	35	60
213	36	60
213	37	90
213	38	80
213	39	50
213	40	80
214	1	70
214	2	90
214	3	90
214	4	70
214	5	70
214	6	20
214	7	70
214	8	50
214	9	50
214	10	110
214	11	70
214	12	0
214	13	110
214	14	70
214	15	70
214	16	130
214	17	70
214	18	90
214	19	50
214	20	50
214	21	110
214	22	110
214	23	20
214	24	90
214	25	50
214	26	70
214	27	90
214	28	90
214	29	70
214	30	70
214	31	70
214	32	20
214	33	40
214	34	110
214	35	70
214	36	50
214	37	90
214	38	70
214	39	40
214	40	90
215	1	70
215	2	70
215	3	70
215	4	70
215	5	100
215	6	100
215	7	80
215	8	20
215	9	70
215	10	50
215	11	90
215	12	60
215	13	90
215	14	70
215	15	70
215	16	100
215	17	30
215	18	70
215	19	50
215	20	50
215	21	100
215	22	90
215	23	50
215	24	80
215	25	50
215	26	90
215	27	70
215	28	80
215	29	20
215	30	50
215	31	20
215	32	90
215	33	80
215	34	30
215	35	60
215	36	70
215	37	20
215	38	10
215	39	100
215	40	50
216	1	80
216	2	110
216	3	100
216	4	100
216	5	100
216	6	100
216	7	80
216	8	30
216	9	70
216	10	100
216	11	90
216	12	60
216	13	140
216	14	80
216	15	100
216	16	120
216	17	30
216	18	80
216	19	60
216	20	60
216	21	120
216	22	90
216	23	80
216	24	100
216	25	80
216	26	110
216	27	80
216	28	100
216	29	40
216	30	80
216	31	30
216	32	90
216	33	120
216	34	50
216	35	80
216	36	80
216	37	40
216	38	30
216	39	120
216	40	80
217	1	50
217	2	70
217	3	110
217	4	90
217	5	90
217	6	70
217	7	70
217	8	0
217	9	90
217	10	90
217	11	90
217	12	50
217	13	110
217	14	50
217	15	70
217	16	90
217	17	0
217	18	70
217	19	50
217	20	70
217	21	90
217	22	90
217	23	70
217	24	90
217	25	50
217	26	90
217	27	70
217	28	90
217	29	40
217	30	70
217	31	0
217	32	110
217	33	90
217	34	20
217	35	70
217	36	50
217	37	0
217	38	0
217	39	70
217	40	90
218	1	50
218	2	90
218	3	90
218	4	110
218	5	100
218	6	80
218	7	60
218	8	0
218	9	90
218	10	90
218	11	90
218	12	60
218	13	130
218	14	50
218	15	70
218	16	100
218	17	10
218	18	50
218	19	50
218	20	70
218	21	100
218	22	70
218	23	50
218	24	100
218	25	50
218	26	90
218	27	50
218	28	100
218	29	20
218	30	70
218	31	0
218	32	110
218	33	100
218	34	30
218	35	80
218	36	50
218	37	20
218	38	30
218	39	100
218	40	70
219	1	50
219	2	50
219	3	70
219	4	50
219	5	70
219	6	50
219	7	50
219	8	0
219	9	50
219	10	70
219	11	70
219	12	70
219	13	70
219	14	50
219	15	50
219	16	50
219	17	0
219	18	50
219	19	70
219	20	50
219	21	50
219	22	50
219	23	50
219	24	70
219	25	50
219	26	50
219	27	50
219	28	70
219	29	0
219	30	70
219	31	0
219	32	50
219	33	50
219	34	0
219	35	70
219	36	50
219	37	0
219	38	20
219	39	50
219	40	70
220	1	70
220	2	90
220	3	70
220	4	90
220	5	80
220	6	50
220	7	100
220	8	100
220	9	50
220	10	100
220	11	70
220	12	10
220	13	90
220	14	70
220	15	70
220	16	140
220	17	80
220	18	100
220	19	60
220	20	50
220	21	140
220	22	130
220	23	30
220	24	80
220	25	50
220	26	90
220	27	100
220	28	100
220	29	70
220	30	60
220	31	70
220	32	20
220	33	50
220	34	140
220	35	60
220	36	80
220	37	90
220	38	80
220	39	50
220	40	70
221	1	50
221	2	70
221	3	90
221	4	110
221	5	90
221	6	40
221	7	70
221	8	90
221	9	90
221	10	70
221	11	90
221	12	0
221	13	110
221	14	50
221	15	70
221	16	70
221	17	50
221	18	50
221	19	50
221	20	70
221	21	90
221	22	90
221	23	0
221	24	90
221	25	50
221	26	110
221	27	50
221	28	110
221	29	70
221	30	70
221	31	50
221	32	60
221	33	20
221	34	70
221	35	70
221	36	70
221	37	50
221	38	50
221	39	20
221	40	70
222	1	70
222	2	70
222	3	70
222	4	70
222	5	70
222	6	90
222	7	70
222	8	40
222	9	50
222	10	70
222	11	70
222	12	50
222	13	90
222	14	70
222	15	70
222	16	90
222	17	20
222	18	70
222	19	50
222	20	50
222	21	90
222	22	110
222	23	50
222	24	90
222	25	50
222	26	90
222	27	70
222	28	110
222	29	0
222	30	70
222	31	20
222	32	70
222	33	50
222	34	40
222	35	70
222	36	70
222	37	20
222	38	0
222	39	70
222	40	70
223	1	60
223	2	90
223	3	100
223	4	140
223	5	100
223	6	50
223	7	60
223	8	80
223	9	90
223	10	100
223	11	90
223	12	10
223	13	140
223	14	60
223	15	80
223	16	100
223	17	60
223	18	60
223	19	60
223	20	80
223	21	100
223	22	90
223	23	10
223	24	100
223	25	60
223	26	110
223	27	60
223	28	120
223	29	70
223	30	80
223	31	60
223	32	60
223	33	50
223	34	100
223	35	80
223	36	60
223	37	70
223	38	80
223	39	50
223	40	80
224	1	50
224	2	50
224	3	70
224	4	70
224	5	60
224	6	60
224	7	60
224	8	10
224	9	70
224	10	80
224	11	50
224	12	60
224	13	70
224	14	50
224	15	50
224	16	60
224	17	10
224	18	60
224	19	60
224	20	70
224	21	60
224	22	50
224	23	60
224	24	80
224	25	50
224	26	50
224	27	60
224	28	80
224	29	0
224	30	80
224	31	0
224	32	70
224	33	60
224	34	10
224	35	80
224	36	60
224	37	0
224	38	10
224	39	60
224	40	70
225	1	80
225	2	50
225	3	60
225	4	60
225	5	60
225	6	30
225	7	60
225	8	60
225	9	50
225	10	60
225	11	50
225	12	10
225	13	60
225	14	80
225	15	60
225	16	80
225	17	80
225	18	80
225	19	60
225	20	60
225	21	60
225	22	70
225	23	10
225	24	60
225	25	60
225	26	50
225	27	80
225	28	60
225	29	50
225	30	60
225	31	80
225	32	0
225	33	10
225	34	80
225	35	60
225	36	60
225	37	70
225	38	60
225	39	30
225	40	60
226	1	70
226	2	70
226	3	90
226	4	70
226	5	80
226	6	50
226	7	80
226	8	50
226	9	70
226	10	70
226	11	70
226	12	10
226	13	70
226	14	70
226	15	70
226	16	100
226	17	80
226	18	90
226	19	50
226	20	50
226	21	80
226	22	90
226	23	40
226	24	60
226	25	70
226	26	90
226	27	90
226	28	60
226	29	110
226	30	50
226	31	70
226	32	20
226	33	70
226	34	100
226	35	60
226	36	50
226	37	70
226	38	60
226	39	50
226	40	70
227	1	50
227	2	70
227	3	110
227	4	110
227	5	90
227	6	90
227	7	70
227	8	20
227	9	90
227	10	90
227	11	90
227	12	50
227	13	110
227	14	50
227	15	70
227	16	90
227	17	0
227	18	70
227	19	50
227	20	70
227	21	90
227	22	110
227	23	70
227	24	90
227	25	50
227	26	110
227	27	70
227	28	110
227	29	40
227	30	70
227	31	0
227	32	110
227	33	90
227	34	40
227	35	70
227	36	50
227	37	0
227	38	0
227	39	70
227	40	90
228	1	50
228	2	70
228	3	90
228	4	110
228	5	80
228	6	30
228	7	80
228	8	80
228	9	90
228	10	100
228	11	70
228	12	10
228	13	110
228	14	50
228	15	50
228	16	80
228	17	60
228	18	60
228	19	60
228	20	70
228	21	100
228	22	50
228	23	10
228	24	80
228	25	50
228	26	70
228	27	60
228	28	80
228	29	70
228	30	80
228	31	50
228	32	40
228	33	50
228	34	80
228	35	80
228	36	80
228	37	70
228	38	80
228	39	50
228	40	70
229	1	80
229	2	70
229	3	120
229	4	100
229	5	80
229	6	50
229	7	80
229	8	60
229	9	70
229	10	120
229	11	70
229	12	10
229	13	120
229	14	80
229	15	60
229	16	120
229	17	80
229	18	100
229	19	60
229	20	60
229	21	100
229	22	90
229	23	30
229	24	80
229	25	60
229	26	70
229	27	100
229	28	80
229	29	90
229	30	80
229	31	80
229	32	20
229	33	70
229	34	120
229	35	80
229	36	60
229	37	90
229	38	80
229	39	70
229	40	100
230	1	80
230	2	70
230	3	120
230	4	120
230	5	80
230	6	120
230	7	80
230	8	30
230	9	70
230	10	120
230	11	70
230	12	60
230	13	120
230	14	80
230	15	60
230	16	120
230	17	30
230	18	100
230	19	60
230	20	60
230	21	100
230	22	110
230	23	80
230	24	80
230	25	60
230	26	90
230	27	100
230	28	100
230	29	40
230	30	80
230	31	30
230	32	70
230	33	120
230	34	90
230	35	80
230	36	60
230	37	40
230	38	30
230	39	120
230	40	100
231	1	70
231	2	50
231	3	90
231	4	90
231	5	80
231	6	70
231	7	100
231	8	90
231	9	70
231	10	70
231	11	70
231	12	10
231	13	70
231	14	70
231	15	50
231	16	100
231	17	80
231	18	90
231	19	50
231	20	50
231	21	100
231	22	110
231	23	20
231	24	60
231	25	50
231	26	90
231	27	90
231	28	80
231	29	90
231	30	50
231	31	70
231	32	20
231	33	50
231	34	120
231	35	60
231	36	70
231	37	70
231	38	60
231	39	50
231	40	70
232	1	70
232	2	90
232	3	90
232	4	70
232	5	100
232	6	100
232	7	80
232	8	10
232	9	70
232	10	80
232	11	90
232	12	60
232	13	90
232	14	70
232	15	90
232	16	120
232	17	30
232	18	100
232	19	60
232	20	50
232	21	100
232	22	110
232	23	100
232	24	80
232	25	70
232	26	110
232	27	100
232	28	80
232	29	60
232	30	60
232	31	20
232	32	90
232	33	120
232	34	50
232	35	60
232	36	60
232	37	20
232	38	10
232	39	100
232	40	70
233	1	70
233	2	70
233	3	70
233	4	50
233	5	80
233	6	80
233	7	60
233	8	0
233	9	50
233	10	70
233	11	70
233	12	60
233	13	90
233	14	70
233	15	70
233	16	100
233	17	30
233	18	70
233	19	50
233	20	50
233	21	80
233	22	90
233	23	50
233	24	100
233	25	50
233	26	70
233	27	70
233	28	100
233	29	0
233	30	70
233	31	20
233	32	70
233	33	60
233	34	30
233	35	80
233	36	50
233	37	20
233	38	10
233	39	80
233	40	70
234	1	60
234	2	70
234	3	100
